Ngày,Đài,G.8,G.7,G.6,G.5,G.4,G.3,G.2,G.1,ĐB
24/07/2006,Cà Mau,34,047,633067438190,2133,25384613652040470785279888026692958,9203345704,77075,38318,80920
24/07/2006,Hồ Chí Minh,29,418,997928793744,7283,83481737803055130539622965692526490,4330827583,23862,53627,86075
24/07/2006,Đồng Tháp,37,049,577016808083,0880,95534812985768357277408070652933585,8291799660,76470,87372,35176
25/07/2006,Bạc Liêu,81,363,094724212971,7169,03124579963118461714713193779581135,6224226113,82920,47923,77811
25/07/2006,Bến Tre,96,861,556047740688,4851,02776797228797410547369847835457687,4118869762,16338,13176,89942
25/07/2006,Vũng Tàu,06,356,751885279952,5174,51782190898473868269532811962744797,7565856813,03930,14882,45843
26/07/2006,Cần Thơ,13,384,501938902946,9249,61876207511164002081419328205626266,1010402065,23941,41527,21972
26/07/2006,Sóc Trăng,33,620,722575921751,0881,04147107718628268295195983853234671,3543013148,25791,98728,61742
26/07/2006,Đồng Nai,20,175,448138226896,1304,10233056503817379248256753233246429,5906198941,93676,63176,53490
27/07/2006,An Giang,14,241,482979122638,1490,08927720471508606765133398396588241,4266037371,25715,13704,87141
27/07/2006,Bình Thuận,39,476,526248916145,7403,55303008833180504916297433010220032,5561431783,22409,56091,64438
27/07/2006,Tây Ninh,56,397,736318452498,8533,65473246139132714682570897994052805,6298355445,28471,13531,99789
28/07/2006,Bình Dương,23,961,662696448576,2469,68591002709099258831822840888096408,2802255783,33272,58216,59503
28/07/2006,Trà Vinh,24,290,236274023451,6261,82893925790931059085675183004219605,7981680616,06456,34423,30969
28/07/2006,Vĩnh Long,88,108,378618565913,5731,50811561211342545540900201298539366,2505146547,36623,97240,54479
29/07/2006,Bình Phước,64,407,705601655567,8897,11959524504567580062325796584883654,5507951184,67478,83161,08181
29/07/2006,Hậu Giang,45,083,109750189404,6725,73583992660998116629290762651958119,1084807126,90587,77230,10337
29/07/2006,Hồ Chí Minh,53,562,202327716982,4104,84429009518996326783982467913283164,8102813435,63355,48868,90426
29/07/2006,Long An,95,040,622150463243,8622,80574654831874774228715319805379905,9824767735,34247,61222,29489
30/07/2006,Kiên Giang,16,275,288595486276,8176,45405130788560698209641718195587476,8102556843,80071,83190,04345
30/07/2006,Tiền Giang,52,703,526579419444,4343,44234530174456177897960915575253605,2634199388,65951,95954,96518
30/07/2006,Đà Lạt,00,494,313794862483,5423,67354918048877969762138492269963687,7274220596,11428,59766,38858
31/07/2006,Cà Mau,70,543,501022985062,7430,51988607421982642981585719523709596,9244899371,32411,08739,36812
31/07/2006,Hồ Chí Minh,17,544,287540873704,5698,80757219294295383358684982786585527,4790596253,91059,40618,95735
31/07/2006,Đồng Tháp,24,658,609153033002,4063,58466655526645076254009023032761938,9520788050,50260,91391,96407
01/08/2006,Bạc Liêu,33,591,119339883878,0476,40670704146698396572302268462072839,2276276800,68029,39865,29041
01/08/2006,Bến Tre,32,950,116480919460,5065,33769057242083229201715257422641533,3618055823,82047,04314,65836
01/08/2006,Vũng Tàu,82,581,011701131200,8108,26599410934239088793183486000703024,4573452677,60950,63628,49333
02/08/2006,Cần Thơ,68,813,280098639372,6380,87826009416448313567719575619315141,3219706207,07367,06774,65799
02/08/2006,Sóc Trăng,87,720,505117088864,6596,17856661410228360173662306378510040,2637765812,25887,16166,54662
02/08/2006,Đồng Nai,66,799,975972004929,6518,16524260542715038929086170189283078,1598106371,74103,85564,71041
03/08/2006,An Giang,18,511,970173265648,9255,47704658945367616021932181315304158,0898972635,73277,47648,05299
03/08/2006,Bình Thuận,86,075,990937137828,5232,44110692191475598911900586206277091,8410226461,09796,92275,01222
03/08/2006,Tây Ninh,50,838,828997695255,7683,23728341033899235527105303923956970,3122042830,87226,97891,34898
04/08/2006,Bình Dương,80,227,490107735450,3220,03509019965172283982840619698018919,3035527515,96390,31558,76589
06/08/2006,Tiền Giang,60,716,309065383067,6632,69964809346642900632262507381115517,0715047151,01486,07560,30701
07/08/2006,Cà Mau,23,175,630437245217,7402,19474833042335310717622670634540140,7131052065,91465,09197,37387
07/08/2006,Hồ Chí Minh,09,911,109246993812,8910,94543476550921838545351289589173357,4411990342,31574,42939,16475
07/08/2006,Đồng Tháp,99,256,883043991203,7715,86185459917057326063834133456234181,4617502440,10437,74374,53647
08/08/2006,Bạc Liêu,08,815,043641374552,1124,40929860569335559096144064507014406,1314921287,33329,12356,76908
08/08/2006,Bến Tre,09,289,692900130998,1597,50402295491536839270066471193892157,1860069377,14087,16653,96898
08/08/2006,Vũng Tàu,81,097,065718961254,4636,54775794326718242819120777924859008,4382672939,17272,81066,11736
09/08/2006,Cần Thơ,36,580,459634690416,1293,30440375682194053795916478986353170,0269750128,87259,38211,21686
09/08/2006,Sóc Trăng,59,999,076671854815,8263,94536686319149531082338568130491969,7392808891,51426,06431,01777
09/08/2006,Đồng Nai,55,734,543263281742,5801,37703920264150119590867672787732923,2279282622,07406,62667,98792
10/08/2006,An Giang,31,264,352203611504,6636,76071614380550515941755804340829635,3929339841,95586,05055,30470
10/08/2006,Bình Thuận,49,058,796601183401,4447,21758223125017884039910651993228402,3619448662,55667,52069,07657
10/08/2006,Tây Ninh,19,958,285896856929,0729,81017366145651551255950937050450918,4579071486,48663,16272,05394
11/08/2006,Bình Dương,09,421,440572063786,3962,02609974996916862267936609467585345,4522546463,49866,20562,46412
11/08/2006,Trà Vinh,12,365,901267272147,3953,34686217017590090342739141344364653,2080646637,24053,37122,54533
11/08/2006,Vĩnh Long,11,060,211894121811,5572,36116697206891044821194324816989199,6912522169,64334,67582,65809
12/08/2006,Bình Phước,51,277,849311973878,6237,74619156527507780117564975771211946,9225978516,13759,22760,12595
12/08/2006,Hậu Giang,79,316,422071270952,1887,66156224025775361029379034003652575,6680696350,90995,43011,71651
12/08/2006,Hồ Chí Minh,11,053,770419480820,5709,95957263551214204925243854714214420,7227610568,35441,72363,88622
12/08/2006,Long An,05,582,846618546824,4433,24861082238070358275811734582320136,6887260333,36156,07682,96834
13/08/2006,Kiên Giang,44,078,815037775418,3876,23104429862147121471829535986401633,2728416526,08709,64009,57766
13/08/2006,Tiền Giang,42,656,727950015546,0150,77961879288027368520389039685171845,1451336310,14243,05436,32436
13/08/2006,Đà Lạt,20,450,928078317130,4771,19194661865523779299050488643428738,5300316354,82416,02363,84016
14/08/2006,Cà Mau,12,085,936241901173,8850,38050163581321040589741443406958039,1538073650,70107,67131,95081
14/08/2006,Hồ Chí Minh,55,763,679698582909,8784,25365633812024137103650969608013846,9726616294,34592,51828,87200
14/08/2006,Đồng Tháp,09,274,424567386757,1280,97519684369982625564314143720067838,5837281661,29211,68109,14716
15/08/2006,Bạc Liêu,05,362,323578700987,9765,23096001806477890093099576089262239,8767528277,37145,94878,19823
15/08/2006,Bến Tre,08,221,730050701062,6272,67766996203408146132150482112195982,9005867065,48384,13940,56583
15/08/2006,Vũng Tàu,78,725,231260732056,0534,50891355121630224325701866350442414,9431875670,93465,32609,88378
16/08/2006,Cần Thơ,73,936,223218054960,5112,13758816929084390840574103664756584,1126047030,77159,06306,62830
16/08/2006,Sóc Trăng,01,271,564053393778,7601,19319338870649426449972210915111652,5567580185,78227,04502,31527
16/08/2006,Đồng Nai,11,244,934287592743,2533,19021448940813587399288521194231832,9865275235,50487,99426,72005
17/08/2006,An Giang,67,947,883898779202,2555,36800872740965887204999119860492198,6808937487,98996,84978,64279
17/08/2006,Bình Thuận,19,888,090575443344,3675,00676212579926327427119482876414533,6499065166,87347,22830,80902
17/08/2006,Tây Ninh,61,321,368650176016,0891,45193910854914132711748224772111555,1477121082,80802,78135,56028
18/08/2006,Bình Dương,01,930,239443472359,9491,11486638701912124214571237732156785,6653161731,86881,92715,66135
18/08/2006,Trà Vinh,77,571,299512691516,3109,26950449142836203458726735435084515,9220813890,07046,11298,60495
18/08/2006,Vĩnh Long,38,859,188985525799,8942,78932273631941337971438914610734678,2961945861,32472,17938,12250
19/08/2006,Bình Phước,49,440,550645957445,7961,80924138770812840044734118228373450,3778785030,05024,86044,81887
19/08/2006,Hậu Giang,80,974,475605984203,8263,75319057833131587899376610148574452,6701389178,30151,80318,16633
19/08/2006,Hồ Chí Minh,37,119,918925042221,3911,94924293275524063710864637738283882,3866497200,33766,63986,47249
19/08/2006,Long An,22,093,924890233018,5217,93521800823376583833979531069207680,9653001498,91042,33295,58569
20/08/2006,Kiên Giang,38,141,342054755776,3964,70511995607561565341257565415950639,0231232256,57994,46326,41770
20/08/2006,Tiền Giang,14,165,715039032881,5122,78833702920656048221281187395930344,3956171114,75036,66602,80810
20/08/2006,Đà Lạt,57,190,974160289766,1172,11309304296133777829560018653860807,1583089526,18779,21166,01016
21/08/2006,Cà Mau,06,796,640473494780,0231,65088029534474186289578174472093416,0301920561,36161,78106,72217
21/08/2006,Hồ Chí Minh,59,337,210966734607,3531,61699005796748671723570125424805313,5541659468,33193,45899,68704
21/08/2006,Đồng Tháp,47,781,140988074467,6741,89408434214798819051062524971009852,1665607379,19676,33213,53840
22/08/2006,Bạc Liêu,84,641,047158087279,4191,61506456679441979597663791575709922,3282101303,83244,98335,46885
22/08/2006,Bến Tre,61,191,820297221194,3703,40741953194032115146405474705658191,9115976490,29401,85464,45788
22/08/2006,Vũng Tàu,90,693,948714742130,2541,73359915164440221614268538583437437,0155313640,33524,16896,24690
23/08/2006,Cần Thơ,41,527,631769158693,3012,14082538042654340679406424498970343,2735313737,95447,20545,62660
23/08/2006,Sóc Trăng,35,143,150489111130,2865,56025318930728481294045744231285837,8131754402,31734,48020,93234
23/08/2006,Đồng Nai,73,349,139780539562,4832,89203521071523920473468327026123072,5066680782,24560,53047,03700
24/08/2006,An Giang,88,302,318280739151,4756,24751836949923797120094195954334810,7996241273,50812,03666,11096
24/08/2006,Bình Thuận,13,018,735335977877,4130,25296772269991178082398226985083443,1734274113,14193,42295,42186
24/08/2006,Tây Ninh,91,881,477708867607,7931,44189075798754495222326858278773864,8671402720,07901,70092,45990
25/08/2006,Bình Dương,87,803,202536167729,7423,06084460770117571351634303003241142,8261361994,31130,48019,83514
26/08/2006,Bình Phước,20,426,582628599725,6960,94818400319359889138589463318572143,8490251659,60587,40480,59835
26/08/2006,Hậu Giang,15,861,079320363753,5726,45565488881281331025171363866425517,1102843425,66831,08208,07469
26/08/2006,Hồ Chí Minh,03,901,874564216176,1970,28319384489444792486392542218103349,8494473823,58503,39080,43115
26/08/2006,Long An,25,321,594302542220,5094,76051926036704900969737030173205223,8811748080,03835,37676,39212
27/08/2006,Kiên Giang,20,985,214929009672,0916,05614142600831060935945020488598904,4642614476,51257,99465,35450
27/08/2006,Tiền Giang,18,985,825830601068,8405,62793410103992363285144016838881849,1535307704,72730,51163,80668
27/08/2006,Đà Lạt,85,400,031464261762,8642,71960560766280065439818887582262195,8362628113,58976,78689,40280
28/08/2006,Cà Mau,59,076,101894300394,0207,11952989079127428132429051445002496,2705088272,96484,13745,68163
28/08/2006,Hồ Chí Minh,64,730,344751192459,9668,67521897338312094436545350556372609,0599679964,83574,37482,81810
28/08/2006,Đồng Tháp,87,267,509151240751,5734,96089712892098567890411418358243640,3417719111,56829,80653,05982
29/08/2006,Bạc Liêu,41,829,338577139717,0219,52474096958395274905257908836607540,1333100151,55686,30044,23025
29/08/2006,Bến Tre,43,469,901694364352,1173,25770294074771438729387309564600269,4111930319,94855,92284,65503
29/08/2006,Vũng Tàu,21,283,674509983128,4701,38618379672207594783355172595879338,7556800768,97672,47674,06032
30/08/2006,Cần Thơ,37,354,118087229651,9436,68203194803543977356182174173203218,7793847564,39603,20915,10301
30/08/2006,Sóc Trăng,99,857,694002177616,0094,23594976354187431256850377803833941,9803268016,97032,79651,74575
30/08/2006,Đồng Nai,23,371,762798339730,7572,57260346768019819896790917711106376,4616729234,10303,72502,04747
31/08/2006,An Giang,67,244,868562176651,8256,35138028387305510135741668802485842,7940257335,88646,00376,67378
31/08/2006,Bình Thuận,24,969,736226339496,0934,64665605500356044388867476968070645,8362591357,54176,21316,47496
31/08/2006,Tây Ninh,41,419,678014711574,1349,56484783294522488254936268359170305,9299511609,68402,23354,37546
01/09/2006,Bình Dương,42,827,760720240929,2280,18474602845121402635078502039250295,5476797367,89536,51123,61889
01/09/2006,Trà Vinh,55,973,370802509476,4192,48734841609999536295186363837416991,8617151436,67486,84581,77991
01/09/2006,Vĩnh Long,29,303,736930330381,9589,84519458243889620373401998444329186,1038241734,50868,21551,66703
02/09/2006,Bình Phước,31,860,493900912679,1615,38099678245794031226429327689939729,1776298322,48871,46991,98371
02/09/2006,Hậu Giang,80,167,147636635531,6949,90223854080281352750398635564586386,9720574598,89520,88341,77863
02/09/2006,Hồ Chí Minh,88,691,606612367393,6073,96621487755562560051068457944066447,2394264957,46749,07599,98327
02/09/2006,Long An,91,807,198425716102,4940,41737303162656842301450467079482595,5069108936,48870,11725,79734
04/09/2006,Hồ Chí Minh,19,583,778664925351,9454,80990086115991102044504811215567127,4709126680,23254,00887,06435
05/09/2006,Vũng Tàu,90,108,640102361777,4507,60068728393538085888794733627893537,7741752705,43724,58693,07589
09/09/2006,Bình Phước,69,001,035095709023,1315,34859530534657847393745440609118555,1835336140,06725,07009,40515
09/09/2006,Hồ Chí Minh,15,805,436392214644,2103,58973446000445482525988159258734179,6585735741,88546,30830,11606
11/09/2006,Hồ Chí Minh,70,173,207787026381,6255,75093359231268147331360828199316245,1951469912,05765,32413,67692
12/09/2006,Vũng Tàu,92,504,896409325447,9538,77901235041365844149867406911367300,6802876843,68090,33222,98497
16/09/2006,Bình Phước,94,973,426657572358,5161,20405135456665786105200641352735991,4223645225,26366,33551,27581
16/09/2006,Hồ Chí Minh,15,709,201900049141,0981,41179103273711788875082977774195761,4968485680,99778,03255,10791
18/09/2006,Hồ Chí Minh,47,602,489584899684,9525,77145594015523951359218271816825722,7875216645,21935,03613,07389
19/09/2006,Vũng Tàu,40,999,274063184692,5194,81943374400434142306196534447238817,3371004301,42236,67443,44354
23/09/2006,Bình Phước,09,611,730223558492,2605,51985697443819569165699944708663925,8531852109,44091,74776,14303
23/09/2006,Hồ Chí Minh,36,924,678049449102,3829,45389566703634869599688847607418594,2976376737,25181,00936,94794
25/09/2006,Hồ Chí Minh,13,881,916037975777,0086,24884785983693756839997130251709523,0727229452,55413,03406,43348
26/09/2006,Vũng Tàu,92,216,221007781837,2839,73613733266661303152811429361626585,7623377752,16684,61188,29458
30/09/2006,Bình Phước,70,721,094973356312,9681,26282910136201738484040288024540360,0394735704,23432,38995,27840
30/09/2006,Hồ Chí Minh,91,074,679394872366,5099,20741323019591879280720955335159801,1081050842,00815,08913,66710
07/10/2006,Bình Phước,66,175,805672387125,9118,44380181628780197296670560732797803,5832394422,32816,32283,21490
14/10/2006,Bình Phước,97,861,484077544601,4597,07119863267500500147830270171980250,7856867816,06640,24198,81071
21/10/2006,Bình Phước,06,497,957410043241,6639,25217297888523062890691823796267424,3127438788,03674,81895,65694
28/10/2006,Bình Phước,36,099,571915516393,8906,95887807288922541738148642706546425,6869585423,80972,76293,34068
04/11/2006,Bình Phước,51,438,829247730712,8237,28968534139693614208376074457409433,6175870677,60430,93113,83367
11/11/2006,Bình Phước,33,517,539365126418,3435,39212207235852998542371651528812969,1783709308,90132,33831,12423
18/11/2006,Bình Phước,56,736,678613510524,0444,57860182251421384070320770495628246,8644749514,03361,63198,11270
